916	2440
917	4123
918	2358
919	8172
920	221
921	5741
922	2793
923	3612
924	8490
925	4302
926	7431
927	6991
928	3222
929	5859
930	4719
931	6573
932	3666
933	9070
934	4612
935	6186
936	4776
937	5529
938	3353
939	182
940	8782
941	2024
942	9260
943	914
944	7598
945	2441
946	3937
947	1296
948	2270
949	5806
950	2146
951	9623
952	8453
953	9968
954	9905
955	2363
956	8555
957	1056
958	4030
959	5066
960	653
961	5516
962	6959
963	7976
964	677
965	6828
966	1156
967	7754
968	8380
969	7134
970	3771
971	9549
972	561
973	1100
974	3452
975	5661
976	2873
977	378
978	6939
979	3010
980	8217
981	8681
982	4848
983	2955
984	5192
985	2316
986	8401
987	4488
988	3691
989	5824
990	4571
991	757
992	7533
993	2792
994	6807
995	2015
996	9972
997	4122
998	1654
999	7493
1000	3347
1001	2534
1002	1771
1003	300
1004	8807
1005	3050
1006	7750
1007	692
1008	5862
1009	7798
1010	8603
1011	1338
1012	4309
1013	4952
1014	4972
1015	6188
1016	9982
1017	7350
1018	5484
1019	6316
1020	6759
1021	376
1022	3312
1023	3595
1024	6510
1025	8068
1026	6479
1027	4630
1028	6994
1029	5949
1030	3080
1031	3264
1032	737
1033	66
1034	5058
1035	1827
1036	5524
1037	7453
1038	2887
1039	6629
1040	5489
1041	4683
1042	3210
1043	69
1044	5101
1045	45
1046	7962
1047	3182
1048	5365
1049	5108
1050	2637
1051	2193
1052	9384
1053	3115
1054	2276
1055	8780
1056	8412
1057	5327
1058	926
1059	7865
1060	3646
1061	1513
1062	2867
1063	2619
1064	1346
1065	6103
1066	3537
1067	8257
1068	6180
1069	5035
1070	6387
1071	3439
1072	3622
1073	7438
1074	8886
1075	71
1076	5226
1077	9746
1078	7078
1079	9820
1080	2065
1081	2734
1082	5525
1083	2817
1084	7671
1085	4347
1086	375
1087	3640
1088	983
1089	4740
1090	3986
1091	8589
1092	898
1093	8557
1094	1186
1095	2371
1096	8802
1097	399
1098	6503
1099	2779
1100	9533
1101	4640
1102	875
1103	8196
1104	3570
1105	6728
1106	5368
1107	5846
1108	3992
1109	1555
1110	5929
1111	7592
1112	8375
1113	8904
1114	7413
1115	9539
1116	1617
1117	5923
1118	5842
1119	8608
1120	9912
1121	8053
1122	8554
1123	9508
1124	1768
1125	5482
1126	9099
1127	5474
1128	9894
1129	1508
1130	2799
1131	9615
1132	9708
1133	2155
1134	7540
1135	8538
1136	9555
1137	6021
1138	9923
1139	4054
1140	836
1141	3069
1142	1413
1143	4904
1144	8011
1145	9484
1146	907
1147	7776
1148	5457
1149	7217
1150	503
1151	1215
1152	8390
1153	1815
1154	7582
1155	9335
1156	5113
1157	7728
1158	587
1159	5041
1160	6041
1161	51
1162	8717
1163	9753
1164	9045
1165	6548
1166	2298
1167	6196
1168	5249
1169	2960
1170	406
1171	5121
1172	4295
1173	8188
1174	4710
1175	7553
1176	6100
1177	218
1178	4918
1179	5805
1180	916
1181	9431
1182	1927
1183	5083
1184	2157
1185	5271
1186	7001
1187	7608
1188	3832
1189	3020
1190	6609
1191	9639
1192	7663
1193	1509
1194	7877
1195	1047
1196	3371
1197	5435
1198	9626
1199	6936
1200	3680
1201	1017
1202	4033
1203	4537
1204	6955
1205	5366
1206	2501
1207	1304
1208	1081
1209	9825
1210	6704
1211	9630
1212	2214
1213	7998
1214	1722
1215	1169
1216	9833
1217	2313
1218	777
1219	7196
1220	5187
1221	7147
1222	4946
1223	6611
1224	7008
1225	2688
1226	1961
1227	1696
1228	2009
1229	2410
1230	4812
1231	3333
1232	7838
1233	4305
1234	6953
1235	5976
1236	7293
1237	901
1238	9682
1239	7780
1240	3574
1241	2518
1242	8604
1243	3761
1244	9470
1245	9097
1246	546
1247	6854
1248	662
1249	5204
1250	654
1251	501
1252	8797
1253	8185
1254	2297
1255	3976
1256	2269
1257	5912
1258	2060
1259	5261
1260	7801
1261	827
1262	9424
1263	1938
1264	2914
1265	9854
1266	870
1267	8464
1268	427
1269	1057
1270	6607
1271	5291
1272	7309
1273	1066
1274	3096
1275	2159
1276	513
1277	3927
1278	8473
1279	9005
1280	237
1281	5682
1282	2855
1283	2875
1284	997
1285	706
1286	3510
1287	152
1288	4415
1289	437
1290	8036
1291	6420
1292	104
1293	1974
1294	7983
1295	927
1296	2805
1297	1776
1298	4110
1299	8224
1300	2557
1301	3533
1302	9715
1303	4360
1304	5357
1305	4052
1306	3583
1307	4297
1308	388
1309	5750
1310	1180
1311	5025
1312	2110
1313	9024
1314	8236
1315	4780
1316	5240
1317	2050
1318	8111
1319	3872
1320	8734
1321	4454
1322	2266
1323	6000
1324	4499
1325	8526
1326	1462
1327	8651
1328	2587
1329	4838
1330	333
1331	5133
1332	5150
1333	719
1334	956
1335	2503
1336	2724
1337	4763
1338	4871
1339	7170
1340	2261
1341	1312
1342	2041
1343	4111
1344	4853
1345	4316
1346	4652
1347	3858
1348	5611
1349	8142
1350	2605
1351	3335
1352	6429
1353	7221
1354	9559
1355	977
1356	5419
1357	2419
1358	5852
1359	46
1360	3049
1361	6488
1362	2291
1363	5072
1364	8378
1365	6352
1366	2097
1367	5057
1368	2816
1369	5098
1370	4841
1371	7140
1372	7371
1373	5692
1374	1765
1375	8674
1376	5404
1377	5044
1378	8794
1379	4407
1380	9303
1381	2302
1382	3614
1383	6437
1384	2549
1385	2814
1386	832
1387	5567
1388	4442
1389	7323
1390	3141
1391	448
1392	1522
1393	1600
1394	495
1395	2568
1396	6030
1397	5107
1398	4069
1399	9785
1400	9685
1401	190
1402	7800
1403	9660
1404	393
1405	9382
1406	1754
1407	6558
1408	4595
1409	789
1410	1428
1411	7968
1412	7561
1413	2905
1414	8836
1415	6034
1416	6386
1417	8044
1418	3558
1419	1010
1420	6531
1421	6023
1422	6004
1423	4200
1424	3196
1425	3040
1426	6400
1427	6551
1428	7889
1429	6868
1430	3422
1431	6131
1432	4314
1433	4024
1434	1332
1435	2160
1436	5713
1437	6398
1438	9033
1439	1972
1440	1499
1441	3246
1442	7189
1443	883
1444	5336
1445	8939
1446	9561
1447	5278
1448	8811
1449	6302
1450	7519
1451	4679
1452	147
1453	4495
1454	9693
1455	7013
1456	998
1457	43
1458	8932
1459	5556
1460	8440
1461	7130
1462	4004
1463	8549
1464	9554
1465	6796
1466	1589
1467	282
1468	9306
1469	7267
1470	5663
1471	3868
1472	7892
1473	2360
1474	1164
1475	380
1476	4806
1477	4221
1478	4556
1479	6918
1480	7068
1481	5338
1482	2448
1483	8468
1484	287
1485	3848
1486	1736
1487	8995
1488	4832
1489	8156
1490	6663
1491	7245
1492	9594
1493	9460
1494	1197
1495	4133
1496	8049
1497	4107
1498	2771
1499	9510
1500	4627
1501	9368
1502	8882
1503	1979
1504	4466
1505	3255
1506	1817
1507	2866
1508	2039
1509	5797
1510	9924
1511	2684
1512	9784
1513	5127
1514	2681
1515	9735
1516	9755
1517	2198
1518	6556
1519	2224
1520	1504
1521	5269
1522	4953
1523	5817
1524	2010
1525	7424
1526	9788
1527	3973
1528	2144
1529	8856
1530	9232
1531	815
1532	9359
1533	3963
1534	5254
1535	6264
1536	343
1537	9273
1538	2614
1539	1005
1540	9162
1541	1079
1542	9406
1543	3229
1544	6588
1545	5179
1546	215
1547	3354
1548	5683
1549	601
1550	3498
1551	4631
1552	4734
1553	6971
1554	8439
1555	6887
1556	3906
1557	8977
1558	1092
1559	5247
1560	8596
1561	2659
1562	2928
1563	751
1564	8377
1565	8147
1566	4521
1567	3784
1568	9742
1569	5961
1570	1043
1571	1015
1572	5000
1573	9064
1574	7913
1575	8628
1576	7033
1577	7668
1578	2331
1579	4064
1580	6591
1581	8621
1582	7898
1583	2790
1584	8077
1585	8505
1586	6517
1587	4558
1588	7393
1589	9098
1590	3344
1591	6957
1592	3795
1593	186
1594	8385
1595	6861
1596	2243
1597	3911
1598	5991
1599	6124
1600	8859
1601	3999
1602	9551
1603	943
1604	726
1605	5062
1606	4741
1607	3343
1608	3483
1609	5572
1610	6203
1611	369
1612	3696
1613	878
1614	4801
1615	4720
1616	6529
1617	1527
1618	8354
1619	1203
1620	1183
1621	1760
1622	9865
1623	3898
1624	9111
1625	8518
1626	1158
1627	2411
1628	1759
1629	953
1630	3766
1631	5427
1632	3062
1633	1376
1634	2647
1635	8454
1636	5933
1637	1408
1638	7176
1639	6519
1640	3778
1641	3512
1642	3243
1643	1749
1644	6946
1645	459
1646	6020
1647	6636
1648	4759
1649	4085
1650	219
1651	8093
1652	7004
1653	9767
1654	6022
1655	5592
1656	8637
1657	3568
1658	825
1659	3611
1660	796
1661	171
1662	8732
1663	9080
1664	1926
1665	2524
1666	2019
1667	1870
1668	2500
1669	5407
1670	7655
1671	3412
1672	7032
1673	5972
1674	1949
1675	9718
1676	1911
1677	6496
1678	4026
1679	5719
1680	4655
1681	6871
1682	8419
1683	4489
1684	1284
1685	6616
1686	9491
1687	6097
1688	4614
1689	2770
1690	35
1691	8396
1692	5347
1693	3755
1694	5157
1695	6426
1696	1494
1697	7362
1698	3317
1699	1276
1700	9899
1701	1740
1702	5384
1703	9477
1704	1236
1705	2339
1706	446
1707	2794
1708	8812
1709	1340
1710	7374
1711	2424
1712	3014
1713	712
1714	1778
1715	5426
1716	6881
1717	2631
1718	3707
1719	5631
1720	7611
1721	5971
1722	568
1723	3199
1724	3705
1725	3111
1726	1293
1727	5116
1728	5061
1729	1403
1730	849
1731	5228
1732	510
1733	4051
1734	9541
1735	2064
1736	4271
1737	5698
1738	2629
1739	970
1740	5180
1741	2116
1742	786
1743	7188
1744	5721
1745	338
1746	1398
1747	4483
1748	4149
1749	8643
1750	3106
1751	8512
1752	7702
1753	6805
1754	840
1755	395
1756	5498
1757	6015
1758	2409
1759	7951
1760	7402
1761	4513
1762	7777
1763	3634
1764	2347
1765	2068
1766	310
1767	1268
1768	4390
1769	118
1770	8421
1771	9747
1772	2374
1773	6118
1774	8877
1775	1587
1776	8966
1777	2356
1778	6554
1779	1985
1780	2209
1781	897
1782	3830
1783	8592
1784	274
1785	4104
1786	3126
1787	2900
1788	3372
1789	2523
1790	48
1791	306
1792	5647
1793	3750
1794	7098
1795	4237
1796	2711
1797	2892
1798	2800
1799	5664
1800	266
1801	3624
1802	2174
1803	309
1804	3916
1805	9687
1806	5913
1807	8132
1808	1609
1809	8404
1810	8634
1811	3276
1812	3467
1813	7915
1814	1020
1815	3506
1816	843
1817	5636
1818	9736
1819	5292
1820	2970
1821	148
1822	8955
1823	3484
1824	9235
1825	7054
1826	4459
1827	6495
1828	2636
1829	6295
1830	3481
1831	6768
1832	3284
1833	5273
1834	2851
1835	2733
1836	3552
1837	3776
1838	5037
1839	5361
1840	8752
1841	9654
1842	2582
1843	4277
1844	7203
1845	4116
1846	2322
1847	6275
1848	975
1849	675
1850	6401
1851	7546
1852	1115
1853	5477
1854	5943
1855	3283
1856	2466
1857	4225
1858	2109
1859	7086
1860	6313
1861	7961
1862	4795
1863	6166
1864	729
1865	582
1866	2763
1867	3370
1868	8638
1869	1551
1870	2858
1871	9553
1872	9517
1873	4244
1874	9377
1875	6382
1876	1163
1877	4502
1878	1264
1879	2447
1880	9953
1881	9786
1882	130
1883	6819
1884	4800
1885	9367
1886	4245
1887	4361
1888	8735
1889	7126
1890	710
1891	7023
1892	1930
1893	2547
1894	2576
1895	7906
1896	498
1897	7466
1898	3866
1899	7521
1900	290
1901	3783
1902	801
1903	7273
1904	1241
1905	8298
1906	9375
1907	2002
1908	8560
1909	2871
1910	3659
1911	3923
1912	4809
1913	9229
1914	1892
1915	8003
1916	6578
1917	4822
1918	8051
1919	9289
1920	8351
1921	4098
1922	8283
1923	5542
1924	2100
1925	8334
1926	4642
1927	7457
1928	5059
1929	2642
1930	5706
1931	930
1932	2545
1933	1799
1934	1055
1935	434
1936	3455
1937	5945
1938	805
1939	3034
1940	8574
1941	3900
1942	259
1943	3603
1944	7723
1945	7539
1946	4876
1947	5161
1948	9276
1949	5373
1950	9481
1951	543
1952	3663
1953	5313
1954	4053
1955	4194
1956	9339
1957	6001
1958	4448
1959	2526
1960	3780
1961	8341
1962	8107
1963	2112
1964	5829
1965	5883
1966	4568
1967	7928
1968	8746
1969	4287
1970	2228
1971	7852
1972	2628
1973	1730
1974	2289
1975	1420
1976	4512
1977	7420
1978	8980
1979	7455
1980	2263
1981	8693
1982	7949
1983	247
1984	8772
1985	7502
1986	2431
1987	8806
1988	701
1989	7425
1990	8595
1991	1013
1992	865
1993	2461
1994	2579
1995	9399
1996	9354
1997	1793
1998	361
1999	1253
2000	3790
2001	9700
2002	1123
2003	4672
2004	4860
2005	438
2006	6795
2007	8488
2008	1687
2009	9796
2010	4384
2011	3828
2012	4267
2013	9430
2014	5964
2015	3632
2016	4043
2017	6334
2018	4737
2019	8722
2020	304
2021	381
2022	4039
2023	67
2024	8823
2025	1561
2026	6102
2027	2756
2028	5209
2029	1924
2030	407
2031	9286
2032	9029
2033	6698
2034	9215
2035	4217
2036	5608
2037	5864
2038	6846
2039	9507
2040	7602
2041	7343
2042	8680
2043	5470
2044	3655
2045	5317
2046	5481
2047	7142
2048	7781
2049	1965
2050	4348
2051	2194
2052	8848
2053	4747
2054	5828
2055	7590
2056	5718
2057	6412
2058	2675
2059	4903
2060	3146
2061	2038
2062	2959
2063	7331
2064	2127
2065	6226
2066	2030
2067	7867
2068	3042
2069	6036
2070	1002
2071	6547
2072	73
2073	3880
2074	9513
2075	6996
2076	4760
2077	1718
2078	2260
2079	5658
2080	9927
2081	1886
2082	8726
2083	8916
2084	733
2085	8635
2086	4676
2087	780
2088	8171
2089	3909
2090	8358
2091	9458
2092	2380
2093	2669
2094	5858
2095	8975
2096	5747
2097	4827
2098	9787
2099	4096
2100	745
2101	5065
2102	6273
2103	8868
2104	9692
2105	7809
2106	841
2107	4833
2108	1007
2109	8202
2110	6647
2111	5723
2112	7667
2113	2752
2114	5196
2115	3874
2116	9500
2117	6767
2118	5202
2119	886
2120	1132
2121	7495
2122	2921
2123	3383
2124	6198
2125	7986
2126	3081
2127	5148
2128	3629
2129	6012
2130	2495
2131	6660
2132	9370
2133	2786
2134	9103
2135	699
2136	4689
2137	11
2138	6052
2139	1621
2140	4773
2141	7122
2142	4044
2143	1681
2144	2422
2145	7903
2146	993
2147	8087
2148	9389
2149	6362
2150	3897
2151	5165
2152	5227
2153	5158
2154	3768
2155	8175
2156	6857
2157	8364
2158	3197
2159	1757
2160	1213
2161	7595
2162	9291
2163	5515
2164	552
2165	5428
2166	1803
2167	6210
2168	9337
2169	3650
2170	4082
2171	5623
2172	6914
2173	9023
2174	3609
2175	3378
2176	3380
2177	4170
2178	2415
2179	8114
2180	7370
2181	1823
2182	9884
2183	9160
2184	5282
2185	1914
2186	905
2187	7522
2188	5769
2189	2101
2190	6827
2191	4066
2192	8919
2193	514
2194	7812
2195	8115
2196	8841
2197	3515
2198	3420
2199	4864
2200	6167
2201	680
2202	5800
2203	9429
2204	8641
2205	9989
2206	8920
2207	6288
2208	1258
2209	8881
2210	4084
2211	4492
2212	6261
2213	8846
2214	1627
2215	1139
2216	4924
2217	5715
2218	6911
2219	8112
2220	1588
2221	8237
2222	4055
2223	3767
2224	5169
2225	1941
2226	1087
2227	7259
2228	5591
2229	328
2230	6414
2231	8950
2232	7675
2233	6894
2234	4092
2235	4061
2236	1688
2237	1021
2238	4707
2239	240
2240	3983
2241	4663
2242	7082
2243	8247
2244	5845
2245	6451
2246	1112
2247	1873
2248	4922
2249	8362
2250	2623
2251	5519
2252	7183
2253	2667
2254	4735
2255	6924
2256	9815
2257	4206
2258	1328
2259	81
2260	6169
2261	9886
2262	5403
2263	9857
2264	385
2265	9994
2266	14
2267	6432
2268	7027
2269	7684
2270	5533
2271	2165
2272	9802
2273	1407
2274	8894
2275	8965
2276	4510
2277	2051
2278	2094
2279	9435
2280	6194
2281	4325
2282	6632
2283	8493
2284	2053
2285	2983
2286	1566
2287	3948
2288	3355
2289	391
2290	4505
2291	5389
2292	6523
2293	622
2294	6928
2295	3280
2296	2879
2297	3144
2298	7102
2299	8184
2300	5857
2301	9125
2302	1728
2303	1281
2304	8839
2305	3984
2306	335
2307	1704
2308	7873
2309	8723
2310	814
2311	3362
2312	5695
2313	7020
2314	9707
2315	4324
2316	925
2317	537
2318	3855
2319	5841
2320	4685
2321	2114
2322	9317
2323	1221
2324	5767
2325	220
2326	4854
2327	1463
2328	2954
2329	7222
2330	1822
2331	1686
2332	4266
2333	1402
2334	2910
2335	4070
2336	3589
2337	2612
2338	1676
2339	7238
2340	855
2341	7899
2342	6772
2343	1720
2344	980
2345	5826
2346	6627
2347	7670
2348	3257
2349	5047
2350	7353
2351	3477
2352	4865
2353	2138
2354	3236
2355	9418
2356	6461
2357	7498
2358	1388
2359	2093
2360	288
2361	9629
2362	776
2363	4207
2364	4247
2365	9417
2366	8431
2367	2394
2368	9312
2369	3295
2370	3168
2371	3712
2372	8062
2373	5410
2374	9811
2375	8215
2376	4825
2377	6222
2378	3423
2379	624
2380	9469
2381	1512
2382	1711
2383	629
2384	7403
2385	3825
2386	5153
2387	2511
2388	9721
2389	937
2390	597
2391	7497
2392	431
2393	199
2394	8043
2395	4169
2396	831
2397	3598
2398	9518
2399	2725
2400	9990
2401	3556
2402	6595
2403	1347
2404	2107
2405	4701
2406	7568
2407	9661
2408	5703
2409	3657
2410	4272
2411	7348
2412	6354
2413	6963
2414	716
2415	5865
2416	1598
2417	5538
2418	6319
2419	21
2420	7125
2421	7074
2422	5219
2423	1796
2424	169
2425	6865
2426	9242
2427	4300
2428	8585
2429	1836
2430	301
2431	4136
2432	7736
2433	4041
2434	2772
2435	2550
2436	1327
2437	1945
2438	538
2439	9376
2440	4241
2441	4009
2442	8095
2443	349
2444	5478
2445	6410
2446	857
2447	6919
2448	4779
2449	4973
2450	3653
2451	7479
2452	5599
2453	9841
2454	903
2455	3311
2456	6135
2457	1994
2458	9998
2459	3216
2460	3840
2461	3931
2462	4143
2463	2755
2464	9014
2465	1531
2466	9393
2467	2268
2468	6658
2469	7436
2470	4025
2471	1806
2472	3662
2473	1556
2474	451
2475	55
2476	8436
2477	873
2478	85
2479	19
2480	4697
2481	7317
2482	6809
2483	6017
2484	9610
2485	3447
2486	7015
2487	4367
2488	3827
2489	5887
2490	8902
2491	8983
2492	2327
2493	7617
2494	4334
2495	5451
2496	2994
2497	1554
2498	7506
2499	9094
2500	9765
2501	1157
2502	5512
2503	315
2504	7565
2505	8933
2506	2593
2507	5146
2508	7430
2509	3417
2510	1307
2511	6867
2512	7090
2513	1606
2514	2760
2515	7269
2516	6824
2517	2599
2518	5771
2519	3328
2520	2248
2521	8222
2522	297
2523	1882
2524	7066
2525	9308
2526	233
2527	7144
2528	6849
2529	893
2530	5391
2531	3330
2532	336
2533	6954
2534	6786
2535	6431
2536	7742
2537	8700
2538	7016
2539	4979
2540	5779
2541	9174
2542	8559
2543	9411
2544	4920
2545	7155
